adName,大类,wgs84_lng,wgs84_lat
新城区,通行设施,108.943353,34.267619
新城区,通行设施,108.946393,34.267523
新城区,通行设施,108.945237,34.264039
新城区,通行设施,108.961276,34.27582
新城区,通行设施,108.961339,34.273243
新城区,通行设施,108.945916,34.264623
新城区,通行设施,108.959556,34.272796
新城区,通行设施,108.95787,34.275977
新城区,通行设施,108.95787,34.275992
新城区,通行设施,108.96154,34.27574
新城区,通行设施,108.961783,34.275121
新城区,通行设施,108.960156,34.262656
新城区,通行设施,108.96086,34.276438
新城区,通行设施,108.957937,34.272776
新城区,通行设施,108.956732,34.275301
新城区,通行设施,108.966126,34.274251
新城区,通行设施,108.944758,34.267746
新城区,通行设施,108.944205,34.267884
新城区,通行设施,108.964044,34.263525
新城区,通行设施,108.96376,34.263216
新城区,通行设施,108.963278,34.261325
新城区,通行设施,108.965068,34.263494
新城区,通行设施,108.947159,34.26336
新城区,通行设施,108.965971,34.263824
新城区,通行设施,108.962527,34.272236
新城区,通行设施,108.962429,34.264136
新城区,通行设施,108.95608,34.265209
新城区,通行设施,108.958562,34.268055
新城区,通行设施,108.960507,34.264122
新城区,通行设施,108.956615,34.265659
新城区,通行设施,108.960764,34.26802
新城区,通行设施,108.962081,34.264876
新城区,通行设施,108.95795,34.268213
新城区,通行设施,108.96207,34.26499
新城区,通行设施,108.96473,34.263464
新城区,通行设施,108.946769,34.263209
新城区,通行设施,108.957854,34.275314
新城区,通行设施,108.963232,34.276291
新城区,通行设施,108.964036,34.262286
新城区,通行设施,108.959183,34.270528
新城区,通行设施,108.959795,34.270029
新城区,通行设施,108.959486,34.270762
新城区,通行设施,108.959686,34.270027
新城区,通行设施,108.943014,34.263441
新城区,通行设施,108.967904,34.276569
新城区,通行设施,108.965343,34.276219
新城区,通行设施,108.964072,34.275275
新城区,通行设施,108.96888,34.276408
新城区,通行设施,108.964374,34.273255
新城区,通行设施,108.965499,34.272623
新城区,通行设施,108.946261,34.263803
新城区,通行设施,108.946773,34.263381
新城区,通行设施,108.962078,34.265159
新城区,通行设施,108.962139,34.264265
新城区,通行设施,108.963414,34.275115
新城区,通行设施,108.955986,34.272435
新城区,通行设施,108.942841,34.263945
新城区,通行设施,108.947498,34.262654
新城区,通行设施,108.947124,34.263201
新城区,通行设施,108.947217,34.263359
新城区,通行设施,108.95959,34.272021
新城区,通行设施,108.957047,34.276445
新城区,通行设施,108.965246,34.263201
新城区,通行设施,108.995153,34.273321
新城区,通行设施,108.96267,34.263273
新城区,通行设施,108.963005,34.265663
新城区,通行设施,108.954834,34.262241
新城区,通行设施,108.964823,34.267261
新城区,通行设施,108.964823,34.267261
新城区,通行设施,108.963693,34.26569
新城区,通行设施,108.963363,34.26599
新城区,通行设施,108.963543,34.267422
新城区,通行设施,108.95725,34.26883
新城区,通行设施,108.960771,34.268301
新城区,通行设施,108.962386,34.271142
新城区,通行设施,108.962129,34.26138
新城区,通行设施,108.962426,34.26136
新城区,通行设施,108.962654,34.262086
新城区,通行设施,108.962392,34.26246
新城区,通行设施,108.954631,34.262082
新城区,通行设施,108.954128,34.263283
新城区,通行设施,108.961567,34.272073
新城区,通行设施,108.962671,34.267709
新城区,通行设施,108.962071,34.270853
新城区,通行设施,108.963377,34.267711
新城区,通行设施,108.962434,34.263932
新城区,通行设施,108.955998,34.264073
新城区,通行设施,108.962101,34.263784
新城区,通行设施,108.96276,34.269842
新城区,通行设施,108.955789,34.266674
新城区,通行设施,108.955922,34.264232
新城区,通行设施,108.962362,34.270165
新城区,通行设施,108.956271,34.27143
新城区,通行设施,108.96276,34.269842
新城区,通行设施,108.962908,34.270124
新城区,通行设施,108.955995,34.269236
新城区,通行设施,108.962422,34.26892
新城区,通行设施,108.955987,34.270954
新城区,通行设施,108.956503,34.268484
新城区,通行设施,108.956814,34.271308
新城区,通行设施,108.957188,34.268831
新城区,通行设施,108.963259,34.26205
新城区,通行设施,108.965169,34.262041
新城区,通行设施,108.964828,34.26231
新城区,通行设施,108.965749,34.263504
新城区,通行设施,108.956263,34.271296
新城区,通行设施,108.962071,34.270853
新城区,通行设施,108.945168,34.262742
新城区,通行设施,108.943639,34.263234
新城区,通行设施,108.946188,34.262822
新城区,通行设施,108.945655,34.262079
新城区,通行设施,108.945855,34.261825
新城区,通行设施,108.945578,34.262557
新城区,通行设施,108.946149,34.261386
新城区,通行设施,108.943233,34.26174
新城区,通行设施,108.946016,34.261319
新城区,通行设施,108.946155,34.261918
新城区,通行设施,108.9443,34.261283
新城区,通行设施,108.951806,34.263115
新城区,通行设施,108.953763,34.261334
新城区,通行设施,108.952363,34.263253
新城区,通行设施,108.951333,34.263278
新城区,通行设施,108.944056,34.267543
新城区,通行设施,108.944776,34.264591
新城区,通行设施,108.9456,34.261453
新城区,通行设施,108.944119,34.261371
新城区,通行设施,108.960406,34.272492
新城区,通行设施,108.95665,34.270666
新城区,通行设施,108.96213,34.270481
新城区,通行设施,108.962111,34.269662
新城区,通行设施,108.961936,34.269286
新城区,通行设施,108.956515,34.270664
新城区,通行设施,108.962133,34.261653
新城区,通行设施,108.95764,34.26853
新城区,通行设施,108.965762,34.261552
新城区,通行设施,108.95168,34.262363
新城区,通行设施,108.949684,34.262507
新城区,通行设施,108.946599,34.261914
新城区,通行设施,108.95398,34.262076
新城区,通行设施,108.990439,34.271594
新城区,通行设施,108.991215,34.269672
新城区,通行设施,108.991021,34.269606
新城区,通行设施,108.952597,34.263269
新城区,通行设施,108.952221,34.263158
新城区,通行设施,108.953174,34.261667
新城区,通行设施,108.954003,34.261384
新城区,通行设施,108.954003,34.261384
新城区,通行设施,108.952973,34.263244
新城区,通行设施,108.952117,34.263641
新城区,通行设施,108.953551,34.263249
新城区,通行设施,108.988111,34.270587
新城区,通行设施,108.989365,34.270648
新城区,通行设施,108.989252,34.270654
新城区,通行设施,108.991034,34.270189
新城区,通行设施,108.991175,34.270664
新城区,通行设施,108.964469,34.262081
新城区,通行设施,108.945825,34.265661
新城区,通行设施,108.945822,34.266333
新城区,通行设施,108.946487,34.265688
新城区,通行设施,108.951638,34.265603
新城区,通行设施,108.951773,34.265593
新城区,通行设施,108.951676,34.266217
新城区,通行设施,108.944817,34.266994
新城区,通行设施,108.943602,34.265783
新城区,通行设施,108.946276,34.26625
新城区,通行设施,108.950684,34.26468
新城区,通行设施,108.946863,34.265691
新城区,通行设施,108.949682,34.265856
新城区,通行设施,108.943773,34.267603
新城区,通行设施,108.951789,34.268093
新城区,通行设施,108.952112,34.268115
新城区,通行设施,108.949225,34.266194
