osm_id,name,fclass,grid_id,length_m,length_km
590076822,祥云路,primary,2627,418.28758283516964,0.41828758283517
590076822,祥云路,primary,2682,418.28758283516964,0.41828758283517
590076822,祥云路,primary,2628,418.28758283516964,0.41828758283517
590144189,席王路,tertiary,2343,822.6206617214174,0.822620661721417
590144189,席王路,tertiary,2403,822.6206617214174,0.822620661721417
590144189,席王路,tertiary,2459,822.6206617214174,0.822620661721417
590144191,曹堡路,tertiary,2402,818.8283644291593,0.818828364429159
590144191,曹堡路,tertiary,2343,818.8283644291593,0.818828364429159
590144191,曹堡路,tertiary,2403,818.8283644291593,0.818828364429159
590144191,曹堡路,tertiary,2458,818.8283644291593,0.818828364429159
590144198,西柳瑞路,tertiary,2402,1691.7153346373716,1.691715334637372
590144198,西柳瑞路,tertiary,2403,1691.7153346373716,1.691715334637372
590144198,西柳瑞路,tertiary,2461,1691.7153346373716,1.691715334637372
590144198,西柳瑞路,tertiary,2404,1691.7153346373716,1.691715334637372
590144198,西柳瑞路,tertiary,2405,1691.7153346373716,1.691715334637372
590144199,灞瑞二路,tertiary,2345,816.8138029298968,0.816813802929897
590144199,灞瑞二路,tertiary,2405,816.8138029298968,0.816813802929897
590144201,友邻路,tertiary,2344,577.1907843241787,0.577190784324179
590144201,友邻路,tertiary,2345,577.1907843241787,0.577190784324179
590144202,北程路,tertiary,2403,787.8967955885296,0.78789679558853
590144202,北程路,tertiary,2459,787.8967955885296,0.78789679558853
590144202,北程路,tertiary,2404,787.8967955885296,0.78789679558853
590144202,北程路,tertiary,2344,787.8967955885296,0.78789679558853
590144211,,residential,2347,196.19065926501878,0.196190659265019
590375620,,service,860,422.0154559221425,0.422015455922143
590375620,,service,861,422.0154559221425,0.422015455922143
590375621,,service,860,670.1266719279588,0.670126671927959
590375621,,service,861,670.1266719279588,0.670126671927959
590375621,,service,910,670.1266719279588,0.670126671927959
595678006,,footway,1216,188.74027011475158,0.188740270114752
595678009,,steps,1216,22.102089248817425,0.022102089248817
595678010,,steps,1216,20.112712223823404,0.020112712223823
595678011,,steps,1216,21.26633051017253,0.021266330510173
595678012,,steps,1216,18.887433998712265,0.018887433998712
595678013,,steps,1216,21.83870477176267,0.021838704771763
595678014,,steps,1216,22.03348610158334,0.022033486101583
595678015,,footway,1217,39.68272842892422,0.039682728428924
595678016,,steps,1217,20.659784025193648,0.020659784025194
595678017,,steps,1217,18.277560978230394,0.01827756097823
595678018,,steps,1217,13.958396286207208,0.013958396286207
595678115,,steps,1216,20.267729954547118,0.020267729954547
595678116,,steps,1216,22.826631237532773,0.022826631237533
595678374,东三路,living_street,1217,366.1838651057897,0.36618386510579
595678374,东三路,living_street,1268,366.1838651057897,0.36618386510579
596025536,朱雀南路,secondary,952,237.58487604208264,0.237584876042083
596039875,,residential,1292,453.5842712373669,0.453584271237367
596039875,,residential,1241,453.5842712373669,0.453584271237367
596039875,,residential,1293,453.5842712373669,0.453584271237367
598341855,,secondary_link,1217,81.87199714817464,0.081871997148175
598341855,,secondary_link,1218,81.87199714817464,0.081871997148175
598341856,,secondary_link,1218,75.58173895271239,0.075581738952712
598341857,,secondary_link,1217,65.15789756676448,0.065157897566764
598341857,,secondary_link,1218,65.15789756676448,0.065157897566764
598341858,,secondary_link,1218,71.97715755960989,0.07197715755961
601983500,西部大道辅路,unclassified,562,1469.963601598288,1.469963601598288
601983500,西部大道辅路,unclassified,513,1469.963601598288,1.469963601598288
601983501,西部大道辅路,unclassified,562,1468.7394295963836,1.468739429596384
601983501,西部大道辅路,unclassified,513,1468.7394295963836,1.468739429596384
601984640,,service,1521,1321.5362330655717,1.321536233065572
601984640,,service,1464,1321.5362330655717,1.321536233065572
601991307,朱雀大街辅路,unclassified,952,5247.474921603303,5.247474921603303
601991307,朱雀大街辅路,unclassified,953,5247.474921603303,5.247474921603303
601991307,朱雀大街辅路,unclassified,954,5247.474921603303,5.247474921603303
601991307,朱雀大街辅路,unclassified,955,5247.474921603303,5.247474921603303
601991307,朱雀大街辅路,unclassified,956,5247.474921603303,5.247474921603303
601991307,朱雀大街辅路,unclassified,957,5247.474921603303,5.247474921603303
601991307,朱雀大街辅路,unclassified,958,5247.474921603303,5.247474921603303
601991307,朱雀大街辅路,unclassified,959,5247.474921603303,5.247474921603303
601991307,朱雀大街辅路,unclassified,960,5247.474921603303,5.247474921603303
601991307,朱雀大街辅路,unclassified,961,5247.474921603303,5.247474921603303
601991307,朱雀大街辅路,unclassified,962,5247.474921603303,5.247474921603303
601991307,朱雀大街辅路,unclassified,963,5247.474921603303,5.247474921603303
601991309,朱雀大街辅路,unclassified,952,5244.8741714527105,5.24487417145271
601991309,朱雀大街辅路,unclassified,953,5244.8741714527105,5.24487417145271
601991309,朱雀大街辅路,unclassified,954,5244.8741714527105,5.24487417145271
601991309,朱雀大街辅路,unclassified,955,5244.8741714527105,5.24487417145271
601991309,朱雀大街辅路,unclassified,956,5244.8741714527105,5.24487417145271
601991309,朱雀大街辅路,unclassified,957,5244.8741714527105,5.24487417145271
601991309,朱雀大街辅路,unclassified,958,5244.8741714527105,5.24487417145271
601991309,朱雀大街辅路,unclassified,959,5244.8741714527105,5.24487417145271
601991309,朱雀大街辅路,unclassified,960,5244.8741714527105,5.24487417145271
601991309,朱雀大街辅路,unclassified,961,5244.8741714527105,5.24487417145271
601991309,朱雀大街辅路,unclassified,962,5244.8741714527105,5.24487417145271
601991309,朱雀大街辅路,unclassified,963,5244.8741714527105,5.24487417145271
603455371,,residential,377,283.9572173128901,0.28395721731289
603455371,,residential,422,283.9572173128901,0.28395721731289
603455372,,service,421,43.55823571684584,0.043558235716846
603455373,,service,421,65.29266195115262,0.065292661951153
603455373,,service,422,65.29266195115262,0.065292661951153
603455374,,service,421,38.33669514827847,0.038336695148278
603455375,,service,421,71.66248774542197,0.071662487745422
603455375,,service,422,71.66248774542197,0.071662487745422
603455378,,service,377,153.2780902904645,0.153278090290464
607049844,,footway,921,47.75671412513802,0.047756714125138
607051724,,service,970,269.6215465319724,0.269621546531972
607051726,,footway,970,145.72949729345044,0.14572949729345
608116715,沣润东路,tertiary,79,803.4561128379374,0.803456112837937
608116715,沣润东路,tertiary,46,803.4561128379374,0.803456112837937
608116715,沣润东路,tertiary,80,803.4561128379374,0.803456112837937
608116724,征和四路,tertiary,18,1499.4109523977875,1.499410952397787
608116724,征和四路,tertiary,45,1499.4109523977875,1.499410952397787
608116727,,residential,50,197.9230803150254,0.197923080315025
608116728,,residential,49,113.36540228563177,0.113365402285632
608116728,,residential,50,113.36540228563177,0.113365402285632
608116729,,residential,49,250.98752277557173,0.250987522775572
608116729,,residential,50,250.98752277557173,0.250987522775572
608116729,,residential,83,250.98752277557173,0.250987522775572
608116730,,residential,50,199.18874639709497,0.199188746397095
608116730,,residential,83,199.18874639709497,0.199188746397095
608116731,,residential,50,144.20745156666098,0.144207451566661
608116734,天章大道,secondary,82,1822.9181915628951,1.822918191562895
608116734,天章大道,secondary,83,1822.9181915628951,1.822918191562895
608116734,天章大道,secondary,84,1822.9181915628951,1.822918191562895
608116734,天章大道,secondary,85,1822.9181915628951,1.822918191562895
608116734,天章大道,secondary,86,1822.9181915628951,1.822918191562895
608116735,天章大道,secondary,82,1815.8473529263852,1.815847352926385
608116735,天章大道,secondary,83,1815.8473529263852,1.815847352926385
608116735,天章大道,secondary,84,1815.8473529263852,1.815847352926385
608116735,天章大道,secondary,85,1815.8473529263852,1.815847352926385
608116735,天章大道,secondary,86,1815.8473529263852,1.815847352926385
608116736,,trunk_link,21,258.37038370366525,0.258370383703665
608116736,,trunk_link,48,258.37038370366525,0.258370383703665
608116741,,trunk_link,22,107.47980475697562,0.107479804756976
608116742,,trunk_link,21,276.05753910384425,0.276057539103844
608116742,,trunk_link,22,276.05753910384425,0.276057539103844
608116743,,trunk_link,21,73.80905218916428,0.073809052189164
608116744,,trunk_link,21,265.31631930238314,0.265316319302383
608116745,,trunk_link,21,248.99185716398176,0.248991857163982
608116745,,trunk_link,48,248.99185716398176,0.248991857163982
608116748,,trunk_link,48,280.10784231228365,0.280107842312284
608116749,,trunk_link,48,757.5134621194011,0.757513462119401
608116749,,trunk_link,81,757.5134621194011,0.757513462119401
608116750,,trunk_link,80,239.77951482757322,0.239779514827573
608116750,,trunk_link,48,239.77951482757322,0.239779514827573
608116750,,trunk_link,81,239.77951482757322,0.239779514827573
608116751,,trunk_link,48,206.117276004044,0.206117276004044
608116759,,trunk_link,48,566.4041179850864,0.566404117985086
608116759,,trunk_link,81,566.4041179850864,0.566404117985086
608116762,,trunk_link,21,404.90685981677393,0.404906859816774
608116762,,trunk_link,48,404.90685981677393,0.404906859816774
608396451,,residential,236,175.2628461734597,0.17526284617346
608396451,,residential,237,175.2628461734597,0.17526284617346
608396475,,service,122,375.13605265163886,0.375136052651639
608396475,,service,123,375.13605265163886,0.375136052651639
608396476,,residential,123,201.43468331274028,0.20143468331274
608396478,,residential,123,207.18939139535127,0.207189391395351
608396479,,residential,123,250.63711380452452,0.250637113804525
608396480,,residential,123,162.36281223309712,0.162362812233097
608396481,,residential,123,1132.8618305629332,1.132861830562933
608396481,,residential,124,1132.8618305629332,1.132861830562933
608396481,,residential,90,1132.8618305629332,1.132861830562933
615370409,,living_street,1199,483.54507613608973,0.48354507613609
615370409,,living_street,1200,483.54507613608973,0.48354507613609
615370410,,living_street,1200,282.9608963193478,0.282960896319348
615370411,,living_street,1199,525.4527043842714,0.525452704384271
615370411,,living_street,1200,525.4527043842714,0.525452704384271
615370412,,residential,1250,322.1377324251979,0.322137732425198
620556913,,residential,1191,23.462835194811788,0.023462835194812
620556914,,living_street,1240,284.81219143626475,0.284812191436265
620556914,,living_street,1241,284.81219143626475,0.284812191436265
620556914,,living_street,1190,284.81219143626475,0.284812191436265
620556914,,living_street,1191,284.81219143626475,0.284812191436265
620556915,,living_street,1190,299.95638845933325,0.299956388459333
620556915,,living_street,1191,299.95638845933325,0.299956388459333
620556916,,living_street,1190,202.45331449929566,0.202453314499296
620556916,,living_street,1191,202.45331449929566,0.202453314499296
620556917,,living_street,1191,90.09191102848885,0.090091911028489
620556918,,residential,1241,42.47581734783349,0.042475817347833
620556918,,residential,1191,42.47581734783349,0.042475817347833
620556919,,residential,1241,41.17770924961638,0.041177709249616
620556919,,residential,1191,41.17770924961638,0.041177709249616
620556920,,living_street,1190,91.63902374909011,0.09163902374909
620556921,,residential,1240,40.14089525054854,0.040140895250549
620556921,,residential,1190,40.14089525054854,0.040140895250549
620556922,,residential,1240,40.11928785891319,0.040119287858913
620556922,,residential,1190,40.11928785891319,0.040119287858913
620556925,,pedestrian,1191,95.74971735213336,0.095749717352133
620556926,,pedestrian,1191,10.902957730314816,0.010902957730315
620556927,,pedestrian,1191,7.597455194623409,0.007597455194623
620556928,,pedestrian,1191,14.541273401482853,0.014541273401483
620556929,,pedestrian,1191,26.854274899539387,0.026854274899539
620556930,,pedestrian,1191,66.12233205255978,0.06612233205256
620556931,,pedestrian,1191,55.10917074611278,0.055109170746113
620556932,,pedestrian,1191,25.538120924732805,0.025538120924733
620556933,,pedestrian,1191,60.81404235879781,0.060814042358798
620556934,,living_street,1191,205.599953762913,0.205599953762913
620556935,,living_street,1241,205.7882132287352,0.205788213228735
620556935,,living_street,1191,205.7882132287352,0.205788213228735
620556936,,living_street,1191,238.53119947290358,0.238531199472904
620556937,,living_street,1241,127.7461664506545,0.127746166450655
620556937,,living_street,1191,127.7461664506545,0.127746166450655
620639978,,living_street,1191,209.54899043052444,0.209548990430524
620639979,,living_street,1191,212.18463515286277,0.212184635152863
620639980,,living_street,1191,263.7279629600652,0.263727962960065
620639981,,living_street,1191,94.33878418901033,0.09433878418901
620639982,,living_street,1191,244.40713425941016,0.24440713425941
620639983,,living_street,1191,41.4155092327874,0.041415509232787
620642414,建元路,secondary,1140,1375.4077431686164,1.375407743168616
620642414,建元路,secondary,1141,1375.4077431686164,1.375407743168616
620642414,建元路,secondary,1142,1375.4077431686164,1.375407743168616
620642414,建元路,secondary,1143,1375.4077431686164,1.375407743168616
620642416,建元路,secondary,1143,106.69253484869402,0.106692534848694
620642418,建元路,secondary,1143,426.5005140309046,0.426500514030905
620642418,建元路,secondary,1144,426.5005140309046,0.426500514030905
620642421,,tertiary,1243,153.78111756615013,0.15378111756615
620642422,建元二路,secondary,1243,1010.085875399689,1.010085875399689
620642422,建元二路,secondary,1193,1010.085875399689,1.010085875399689
620642422,建元二路,secondary,1194,1010.085875399689,1.010085875399689
620642422,建元二路,secondary,1195,1010.085875399689,1.010085875399689
620642423,建元二路,secondary,1195,108.94750605035367,0.108947506050354
620642424,尚稷路,primary,286,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,328,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,607,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,558,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,608,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,656,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,800,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,704,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,752,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,849,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,801,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,897,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,416,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,508,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,329,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,461,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,372,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,509,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,1097,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,1195,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,1146,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,947,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,948,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,998,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,1047,10012.348523797635,10.012348523797634
620642424,尚稷路,primary,1048,10012.348523797635,10.012348523797634
620642425,,tertiary,1195,924.7281781783131,0.924728178178313
620642425,,tertiary,1196,924.7281781783131,0.924728178178313
620642425,,tertiary,1197,924.7281781783131,0.924728178178313
620643869,,living_street,1189,325.819612876829,0.325819612876829
620643869,,living_street,1239,325.819612876829,0.325819612876829
620643869,,living_street,1240,325.819612876829,0.325819612876829
620643869,,living_street,1190,325.819612876829,0.325819612876829
620643871,,living_street,1189,161.89283315569014,0.16189283315569
621110709,,tertiary,2071,634.115977780593,0.634115977780593
621110709,,tertiary,2072,634.115977780593,0.634115977780593
621110710,,secondary_link,2070,571.9423169262373,0.571942316926237
621110710,,secondary_link,2071,571.9423169262373,0.571942316926237
621110711,,tertiary,2071,631.7861979173016,0.631786197917302
621110711,,tertiary,2072,631.7861979173016,0.631786197917302
621110713,,service,2182,447.1345873452191,0.447134587345219
621110713,,service,2183,447.1345873452191,0.447134587345219
621110719,,secondary_link,2070,544.1057604972452,0.544105760497245
621110719,,secondary_link,2071,544.1057604972452,0.544105760497245
621110876,,residential,2072,919.8567762423038,0.919856776242304
621110876,,residential,2126,919.8567762423038,0.919856776242304
621110876,,residential,2127,919.8567762423038,0.919856776242304
625023221,,primary_link,1692,65.91408113585197,0.065914081135852
625155766,,residential,1866,142.26474059386643,0.142264740593866
625501326,,residential,1927,1753.1211891338069,1.753121189133807
625501326,,residential,1870,1753.1211891338069,1.753121189133807
625501326,,residential,1871,1753.1211891338069,1.753121189133807
625501327,,residential,1929,278.10038801785703,0.278100388017857
625501327,,residential,1985,278.10038801785703,0.278100388017857
625501328,,residential,1985,216.2920793868521,0.216292079386852
625501329,,unclassified,1761,323.6113083419231,0.323611308341923
625501329,,unclassified,1818,323.6113083419231,0.323611308341923
625501331,,living_street,1418,627.9592453903015,0.627959245390301
625501331,,living_street,1419,627.9592453903015,0.627959245390301
625501332,,living_street,1418,226.0720976009485,0.226072097600948
626143888,,living_street,757,973.7066089050918,0.973706608905092
626143888,,living_street,709,973.7066089050918,0.973706608905092
626397932,,service,958,98.44095235267723,0.098440952352677
629794724,,footway,466,365.0672138441963,0.365067213844196
629794724,,footway,467,365.0672138441963,0.365067213844196
632104545,,residential,995,353.8265089654329,0.353826508965433
632104545,,residential,996,353.8265089654329,0.353826508965433
632115777,,living_street,1189,514.5329798022645,0.514532979802265
632115779,,living_street,1189,103.27057758912557,0.103270577589126
632115779,,living_street,1140,103.27057758912557,0.103270577589126
634704663,科技四路,tertiary,212,1480.8885881622455,1.480888588162246
634704663,科技四路,tertiary,254,1480.8885881622455,1.480888588162246
634704663,科技四路,tertiary,213,1480.8885881622455,1.480888588162246
634704663,科技四路,tertiary,135,1480.8885881622455,1.480888588162246
634704663,科技四路,tertiary,173,1480.8885881622455,1.480888588162246
641206585,环城南路东段,primary,1213,274.26924547874313,0.274269245478743
641206585,环城南路东段,primary,1264,274.26924547874313,0.274269245478743
644293986,平安里,residential,973,264.86989606657335,0.264869896066573
644297435,,tertiary,1369,648.4532287477185,0.648453228747718
644297435,,tertiary,1316,648.4532287477185,0.648453228747718
644297435,,tertiary,1370,648.4532287477185,0.648453228747718
644297436,铁路局人行天桥,footway,1314,42.80904857855474,0.042809048578555
644918303,,residential,768,303.3627449959914,0.303362744995991
644918304,,residential,768,123.77028701257991,0.12377028701258
644918305,,residential,767,305.4951182680668,0.305495118268067
644918305,,residential,768,305.4951182680668,0.305495118268067
644918306,,residential,768,97.84858996119944,0.097848589961199
644918310,,residential,767,150.24746377599018,0.15024746377599
644918311,信息大道,residential,767,108.4721251550202,0.10847212515502
644918311,信息大道,residential,768,108.4721251550202,0.10847212515502
644918326,,residential,768,73.04580879762779,0.073045808797628
649044911,雁塔西路,secondary,910,666.5662577976955,0.666566257797696
649044911,雁塔西路,secondary,960,666.5662577976955,0.666566257797696
650600806,,footway,1070,86.60652718430654,0.086606527184307
653967080,,living_street,1307,383.7148220997192,0.383714822099719
653967080,,living_street,1361,383.7148220997192,0.383714822099719
653967081,,living_street,1361,254.21543627775418,0.254215436277754
653967081,,living_street,1362,254.21543627775418,0.254215436277754
658296752,,service,1145,260.83287754851716,0.260832877548517
658296752,,service,1097,260.83287754851716,0.260832877548517
658296752,,service,1146,260.83287754851716,0.260832877548517
658296753,,service,1097,887.5970498804505,0.887597049880451
658296753,,service,1146,887.5970498804505,0.887597049880451
658296754,,service,1195,266.73812820870324,0.266738128208703
658296754,,service,1146,266.73812820870324,0.266738128208703
658296755,,service,1096,1075.3198328126896,1.07531983281269
658296755,,service,1145,1075.3198328126896,1.07531983281269
658296755,,service,1097,1075.3198328126896,1.07531983281269
658296755,,service,1146,1075.3198328126896,1.07531983281269
658296764,,service,1096,120.17024306130189,0.120170243061302
661585762,,trunk_link,1847,293.6693267693287,0.293669326769329
661585762,,trunk_link,1848,293.6693267693287,0.293669326769329
661589238,灞浦三路,secondary,1679,752.333771843992,0.752333771843992
661589238,灞浦三路,secondary,1622,752.333771843992,0.752333771843992
661589238,灞浦三路,secondary,1736,752.333771843992,0.752333771843992
661589242,,footway,1618,310.84989912742947,0.310849899127429
661589242,,footway,1619,310.84989912742947,0.310849899127429
661589244,广运潭大道,secondary,1733,4876.290913982331,4.876290913982332
661589244,广运潭大道,secondary,1734,4876.290913982331,4.876290913982332
661589244,广运潭大道,secondary,1735,4876.290913982331,4.876290913982332
661589244,广运潭大道,secondary,1736,4876.290913982331,4.876290913982332
661589244,广运潭大道,secondary,1737,4876.290913982331,4.876290913982332
661589244,广运潭大道,secondary,1738,4876.290913982331,4.876290913982332
661589244,广运潭大道,secondary,1739,4876.290913982331,4.876290913982332
661589244,广运潭大道,secondary,1740,4876.290913982331,4.876290913982332
661589244,广运潭大道,secondary,1741,4876.290913982331,4.876290913982332
661589244,广运潭大道,secondary,1742,4876.290913982331,4.876290913982332
661589244,广运潭大道,secondary,1743,4876.290913982331,4.876290913982332
661589245,灞浦五路,tertiary,1795,245.85285788883462,0.245852857888835
661589245,灞浦五路,tertiary,1737,245.85285788883462,0.245852857888835
665109958,安泰路,tertiary,1,932.4204110868424,0.932420411086842
665111283,,unclassified,46,237.0320745466771,0.237032074546677
666050861,,trunk_link,134,65.67931289652823,0.065679312896528
666050862,,trunk_link,172,54.773478973284504,0.054773478973285
666050862,,trunk_link,134,54.773478973284504,0.054773478973285
666050864,石桥二路,tertiary,177,806.925733737673,0.806925733737673
666050864,石桥二路,tertiary,178,806.925733737673,0.806925733737673
666050865,富源路,secondary,39,1859.8883837828819,1.859888383782882
666050865,富源路,secondary,140,1859.8883837828819,1.859888383782882
666050865,富源路,secondary,69,1859.8883837828819,1.859888383782882
666050865,富源路,secondary,103,1859.8883837828819,1.859888383782882
666050867,,residential,41,362.59366205631085,0.362593662056311
666050867,,residential,71,362.59366205631085,0.362593662056311
666050868,文创路,tertiary,41,844.0736570749474,0.844073657074947
666050868,文创路,tertiary,42,844.0736570749474,0.844073657074947
666050868,文创路,tertiary,43,844.0736570749474,0.844073657074947
666050869,文创南路,tertiary,41,386.33680461341083,0.386336804613411
666050869,文创南路,tertiary,71,386.33680461341083,0.386336804613411
666050869,文创南路,tertiary,42,386.33680461341083,0.386336804613411
666050870,,residential,42,592.4976052815398,0.59249760528154
666050870,,residential,72,592.4976052815398,0.59249760528154
666621441,,residential,130,367.7011882009014,0.367701188200901
667022860,,residential,1358,279.26489642747765,0.279264896427478
667022860,,residential,1359,279.26489642747765,0.279264896427478
667022861,,residential,1358,25.14632762294959,0.02514632762295
667022864,,residential,1468,451.40769848455653,0.451407698484557
667022864,,residential,1469,451.40769848455653,0.451407698484557
667022865,,service,1469,71.79635901726355,0.071796359017264
667027269,,unclassified,1521,493.800318960036,0.493800318960036
667027270,,service,1578,572.965339685057,0.572965339685057
667027271,,residential,1635,684.94800139532,0.68494800139532
667027272,,residential,1249,635.1682914707803,0.63516829147078
667027272,,residential,1250,635.1682914707803,0.63516829147078
667036224,,residential,206,269.22161696131593,0.269221616961316
667036224,,residential,207,269.22161696131593,0.269221616961316
667036857,沈家桥二路,tertiary,515,1124.4862768397304,1.12448627683973
667036857,沈家桥二路,tertiary,516,1124.4862768397304,1.12448627683973
667036857,沈家桥二路,tertiary,517,1124.4862768397304,1.12448627683973
667038150,,footway,570,689.2105089331027,0.689210508933103
667038152,木塔寺路,tertiary,618,417.31085546829655,0.417310855468297
667038152,木塔寺路,tertiary,619,417.31085546829655,0.417310855468297
667038153,,residential,570,190.77267876709524,0.190772678767095
667038153,,residential,571,190.77267876709524,0.190772678767095
667038154,,service,522,244.66654364716382,0.244666543647164
667038155,,residential,472,155.2112962234464,0.155211296223446
667038156,,residential,425,926.852798449704,0.926852798449704
667038156,,residential,472,926.852798449704,0.926852798449704
667038157,,residential,472,802.6800598537196,0.80268005985372
667038158,,residential,472,175.8236822832687,0.175823682283269
667038159,,residential,425,589.6835893018446,0.589683589301845
667038161,,residential,471,317.96696243887015,0.31796696243887
667038161,,residential,472,317.96696243887015,0.31796696243887
668192839,,service,733,128.1712974130555,0.128171297413055
668192840,,residential,636,482.44797389768155,0.482447973897682
668192840,,residential,637,482.44797389768155,0.482447973897682
668192840,,residential,685,482.44797389768155,0.482447973897682
668192844,杏园北路,tertiary,636,391.1887542202853,0.391188754220285
668192844,杏园北路,tertiary,637,391.1887542202853,0.391188754220285
668192845,,residential,637,314.9925049025887,0.314992504902589
668192845,,residential,638,314.9925049025887,0.314992504902589
668192846,,residential,685,341.3373111412976,0.341337311141298
668192846,,residential,686,341.3373111412976,0.341337311141298
668198051,,residential,781,399.36965229125076,0.399369652291251
668198051,,residential,782,399.36965229125076,0.399369652291251
668198052,,residential,781,122.7483476993986,0.122748347699399
668198052,,residential,829,122.7483476993986,0.122748347699399
668515173,白家口环岛,primary,588,192.2757059856464,0.192275705985646
670575525,,residential,476,270.20866137715075,0.270208661377151
671779433,,living_street,2008,490.72256079605756,0.490722560796058
671779433,,living_street,2063,490.72256079605756,0.490722560796058
671779434,,living_street,2008,734.7432983832774,0.734743298383277
671779434,,living_street,2063,734.7432983832774,0.734743298383277
671779434,,living_street,2009,734.7432983832774,0.734743298383277
671779434,,living_street,2064,734.7432983832774,0.734743298383277
671779435,,living_street,2009,60.654546259702784,0.060654546259703
671779436,,living_street,2007,1257.9597872875588,1.257959787287559
671779436,,living_street,2008,1257.9597872875588,1.257959787287559
671779438,,living_street,2008,182.74529649424727,0.182745296494247
671779439,,living_street,1952,342.2248072048732,0.342224807204873
671779440,,living_street,1952,1017.7666531842827,1.017766653184283
671779440,,living_street,1953,1017.7666531842827,1.017766653184283
671779441,,living_street,1952,49.899064630843725,0.049899064630844
671779442,金瑞巷,unclassified,1897,248.0188528892984,0.248018852889298
671779443,,residential,1895,236.4739924134402,0.23647399241344
671779444,,footway,1951,160.80565072323617,0.160805650723236
671779444,,footway,1894,160.80565072323617,0.160805650723236
671779444,,footway,1895,160.80565072323617,0.160805650723236
671779445,,footway,1840,156.12647761329134,0.156126477613291
674671887,广安路,tertiary,2116,380.0193509656066,0.380019350965607
674671887,广安路,tertiary,2171,380.0193509656066,0.380019350965607
674671888,环岛路,tertiary,2226,529.0351424314978,0.529035142431498
674671888,环岛路,tertiary,2227,529.0351424314978,0.529035142431498
674671890,,tertiary,2226,725.9004012779931,0.725900401277993
674671890,,tertiary,2169,725.9004012779931,0.725900401277993
674671890,,tertiary,2227,725.9004012779931,0.725900401277993
674671891,金茂一路,tertiary,2227,954.8523557646914,0.954852355764691
674671891,金茂一路,tertiary,2228,954.8523557646914,0.954852355764691
674671891,金茂一路,tertiary,2287,954.8523557646914,0.954852355764691
674671891,金茂一路,tertiary,2171,954.8523557646914,0.954852355764691
674671892,金桥三路,tertiary,2227,615.5296557073184,0.615529655707318
674671892,金桥三路,tertiary,2170,615.5296557073184,0.615529655707318
674671893,金茂四路,tertiary,2170,498.2973271450069,0.498297327145007
674671893,金茂四路,tertiary,2171,498.2973271450069,0.498297327145007
674671894,广安路,tertiary,2116,381.9663968028067,0.381966396802807
674671894,广安路,tertiary,2171,381.9663968028067,0.381966396802807
674671895,,tertiary,2171,265.4431254494982,0.265443125449498
674671896,环岛路,tertiary,2171,38.05674721642686,0.038056747216427
674671898,金茂一路,tertiary,2171,75.81208561183094,0.075812085611831
674671901,,tertiary,2171,56.07752940938026,0.05607752940938
674671903,,tertiary,2171,56.83251494559551,0.056832514945596
674671905,,tertiary,2171,300.1745342689806,0.300174534268981
674671905,,tertiary,2172,300.1745342689806,0.300174534268981
674672111,,residential,2286,386.0641356791226,0.386064135679123
674672111,,residential,2225,386.0641356791226,0.386064135679123
674672111,,residential,2226,386.0641356791226,0.386064135679123
675771654,,service,2458,317.7507217680295,0.317750721768029
675771655,东柳瑞路,tertiary,2458,505.2008659628521,0.505200865962852
675771655,东柳瑞路,tertiary,2459,505.2008659628521,0.505200865962852
675771656,东柳瑞路,tertiary,2458,504.42223304030324,0.504422233040303
675771656,东柳瑞路,tertiary,2459,504.42223304030324,0.504422233040303
675771659,,residential,2343,410.92083891037464,0.410920838910375
675771659,,residential,2344,410.92083891037464,0.410920838910375
675771660,,residential,2343,156.64454394688167,0.156644543946882
675771661,,residential,2343,335.1612551415501,0.33516125514155
675771662,,service,2281,626.6277201223332,0.626627720122333
675771663,,residential,2401,380.7493153811494,0.380749315381149
675771663,,residential,2457,380.7493153811494,0.380749315381149
675771664,,residential,2401,519.4498671626383,0.519449867162638
675771664,,residential,2457,519.4498671626383,0.519449867162638
675771665,,residential,2457,24.469789621706013,0.024469789621706
675771666,,residential,2401,318.98840196748466,0.318988401967485
